evidence_id,org_id,obligation_id,control_id,evidence_type,evidence_title,evidence_date,submitted_by,status,reviewer_comments,storage_uri,evidence_score,hash
EVD-0000920,ORG-0019,OBL-000204,CTL-001234,Training log,Liquidity Risk evidence package 920,2025-07-09,USR-00023,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/920,97,45e14958e4b89c0c88f8303a081799b3
EVD-0000921,ORG-0019,OBL-000204,CTL-001234,Training log,Liquidity Risk evidence package 921,2026-04-21,USR-00001,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/921,83,6de65d7be115cae80273a2f45309256a
EVD-0000922,ORG-0019,OBL-000204,CTL-001234,Training log,Liquidity Risk evidence package 922,2025-09-17,USR-00001,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/922,90,63b09cedca2b2fcc2c7e9bf4cfe0697a
EVD-0000923,ORG-0013,OBL-000224,CTL-000027,Transaction report,Liquidity Risk evidence package 923,2025-01-16,USR-00034,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0013/923,56,9dd4f6abaddc0e226e38b672c83cf4e0
EVD-0000924,ORG-0003,OBL-000342,CTL-000365,Training log,Audit & Reporting evidence package 924,2026-01-23,USR-00107,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0003/924,0,868933bc0902785b7b299c1449b29a66
EVD-0000925,ORG-0011,OBL-000141,CTL-001117,Vendor attestation,Customer Protection evidence package 925,2025-01-02,USR-00116,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0011/925,27,4c44c6356e8ae7d1fc56f8ff3d0c19b4
EVD-0000926,ORG-0030,OBL-000126,CTL-000005,Training log,Capital Adequacy evidence package 926,2025-10-30,USR-00082,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0030/926,96,9bdbc4dba160bf6dd84a58a621a4872a
EVD-0000927,ORG-0030,OBL-000126,CTL-000005,Training log,Capital Adequacy evidence package 927,2025-02-10,USR-00145,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0030/927,31,6d80dd04e083f28b893ca40a2f2aea1b
EVD-0000928,ORG-0030,OBL-000126,CTL-000005,Training log,Capital Adequacy evidence package 928,2025-06-25,USR-00087,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0030/928,33,464242a09cdb5f725434a2e76182c4a5
EVD-0000929,ORG-0003,OBL-000627,CTL-001092,Transaction report,Data Privacy evidence package 929,2025-02-04,USR-00113,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0003/929,31,1c6cb129f63875cbe6944b11433714ec
EVD-0000930,ORG-0003,OBL-000627,CTL-001092,Transaction report,Data Privacy evidence package 930,2025-04-06,USR-00107,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0003/930,55,217c78cd19f703ece56db5534e4ebac4
EVD-0000931,ORG-0021,OBL-000399,CTL-000582,Board minutes,Disclosure evidence package 931,2025-01-14,USR-00042,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0021/931,50,a1789e615943da17a6ae68235990de05
EVD-0000932,ORG-0021,OBL-000399,CTL-000582,Board minutes,Disclosure evidence package 932,2025-12-13,USR-00017,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0021/932,58,47086b78ed7f323cc8a305da2ead8850
EVD-0000933,ORG-0021,OBL-000399,CTL-000582,Board minutes,Disclosure evidence package 933,2025-07-31,USR-00042,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0021/933,98,e5da832aa993319b876d16970170dbc9
EVD-0000934,ORG-0023,OBL-000287,CTL-001449,System report,Liquidity Risk evidence package 934,2025-01-20,USR-00046,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0023/934,76,383f29bcc0453396bc276094f07c5112
EVD-0000935,ORG-0023,OBL-000287,CTL-001449,System report,Liquidity Risk evidence package 935,2025-10-09,USR-00046,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0023/935,6,403035752f5383810107850ef7b5a16a
EVD-0000936,ORG-0020,OBL-000524,CTL-000200,Vendor attestation,Customer Protection evidence package 936,2026-06-04,USR-00121,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0020/936,27,d3282ef4314addd671869b87d55a059a
EVD-0000937,ORG-0026,OBL-000043,CTL-001296,Training log,Customer Protection evidence package 937,2026-03-04,USR-00146,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0026/937,29,4131db424c3844b0f965c5dfc0a5ec43
EVD-0000938,ORG-0026,OBL-000043,CTL-001296,Training log,Customer Protection evidence package 938,2026-03-17,USR-00148,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0026/938,75,c1697c7207492310d0f0481aab510caa
EVD-0000939,ORG-0026,OBL-000043,CTL-001296,Training log,Customer Protection evidence package 939,2025-07-16,USR-00115,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0026/939,51,1ce7f87d173af500d7bf529792572e52
EVD-0000940,ORG-0007,OBL-000022,CTL-001076,Access review,Audit & Reporting evidence package 940,2025-04-18,USR-00035,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0007/940,93,2cc6e48f07f07cf1e23d10141ded8e39
EVD-0000941,ORG-0007,OBL-000022,CTL-001076,Access review,Audit & Reporting evidence package 941,2026-06-23,USR-00065,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0007/941,86,cc4ad19de754a9d975a3bfaf6a2ebfe9
EVD-0000942,ORG-0029,OBL-000154,CTL-000465,Transaction report,Liquidity Risk evidence package 942,2026-03-14,USR-00114,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0029/942,0,492fb5317cbab0c8354c765233bd20e9
EVD-0000943,ORG-0029,OBL-000154,CTL-000465,Transaction report,Liquidity Risk evidence package 943,2026-03-21,USR-00114,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0029/943,21,7f801a8df30ff4c9f3fa512b4c55c55e
EVD-0000944,ORG-0029,OBL-000154,CTL-000465,Transaction report,Liquidity Risk evidence package 944,2025-02-03,USR-00114,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0029/944,81,a0feb00f88733a7ba741d18814bdee04
EVD-0000945,ORG-0024,OBL-000298,CTL-000228,Policy document,Operational Resilience evidence package 945,2026-05-31,USR-00138,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/945,95,847cd3cf9936f24faab0304879da42a7
EVD-0000946,ORG-0002,OBL-000531,CTL-001450,System report,Liquidity Risk evidence package 946,2024-12-09,USR-00118,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0002/946,0,5226e059206b25a252c676f0c5369056
EVD-0000947,ORG-0002,OBL-000531,CTL-001450,System report,Liquidity Risk evidence package 947,2025-09-25,USR-00011,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/947,93,8779c2be92598d2e2bbcf5f015c4a9d8
EVD-0000948,ORG-0002,OBL-000531,CTL-001450,System report,Liquidity Risk evidence package 948,2025-08-08,USR-00135,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/948,87,cd5a94888cb6f077b74b54050a14b5b8
EVD-0000949,ORG-0005,OBL-000212,CTL-000682,Policy document,Incident Management evidence package 949,2026-03-16,USR-00127,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0005/949,74,737604ef128fa51bd6dc0516227b0104
EVD-0000950,ORG-0021,OBL-000692,CTL-000830,Audit sample,KYC/AML evidence package 950,2025-01-01,USR-00048,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0021/950,72,9bace19d7970b9bafd83243be7501479
EVD-0000951,ORG-0008,OBL-000046,CTL-000983,Risk assessment,Disclosure evidence package 951,2025-12-21,USR-00150,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0008/951,94,17b4791610daf926110d3214e75ed346
EVD-0000952,ORG-0028,OBL-000350,CTL-001211,Policy document,Data Privacy evidence package 952,2025-07-14,USR-00008,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0028/952,14,d0cda1fea71bbfbd93211dbe09075472
EVD-0000953,ORG-0028,OBL-000350,CTL-001211,Policy document,Data Privacy evidence package 953,2025-08-24,USR-00008,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/953,96,65eead3e10e1703f3e84f4982683cf2a
EVD-0000954,ORG-0024,OBL-000299,CTL-000053,System report,Operational Resilience evidence package 954,2026-01-19,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/954,90,921877bc6d36b4f9095bdc0ceed07c3b
EVD-0000955,ORG-0004,OBL-000652,CTL-001441,Transaction report,KYC/AML evidence package 955,2025-10-30,USR-00108,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0004/955,80,7d79b0900c4f206ad10e281726843690
EVD-0000956,ORG-0026,OBL-000076,CTL-001270,Data retention proof,Trading Risk evidence package 956,2025-12-01,USR-00146,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0026/956,69,d071a02961b6cf5444e71e1365c3ab07
EVD-0000957,ORG-0011,OBL-000017,CTL-000215,Transaction report,Cybersecurity evidence package 957,2026-02-09,USR-00051,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/957,79,f67723dddb0b32206e733172c8cbb092
EVD-0000958,ORG-0011,OBL-000017,CTL-000215,Transaction report,Cybersecurity evidence package 958,2024-11-10,USR-00051,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/958,78,f7ac95c2eec1067a526c777002dabbdb
EVD-0000959,ORG-0011,OBL-000017,CTL-000215,Transaction report,Cybersecurity evidence package 959,2026-04-29,USR-00051,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0011/959,61,d20552815fd51ba944f2ac62070557a7
EVD-0000960,ORG-0002,OBL-000621,CTL-000862,Transaction report,Operational Resilience evidence package 960,2026-03-30,USR-00086,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0002/960,13,c3df534cd42598768fb144cd62db00eb
EVD-0000961,ORG-0003,OBL-000078,CTL-000239,Policy document,Disclosure evidence package 961,2026-03-05,USR-00117,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/961,91,0dd3ce2327a66674e42bab8b8d786c61
EVD-0000962,ORG-0003,OBL-000078,CTL-000239,Policy document,Disclosure evidence package 962,2025-01-29,USR-00107,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0003/962,0,51929e930a945513b0cd03b8c069c126
EVD-0000963,ORG-0003,OBL-000620,CTL-000479,Vendor attestation,Operational Resilience evidence package 963,2025-07-19,USR-00107,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0003/963,59,3f10f1f7a6a73eb4ff6f0c620b551d62
EVD-0000964,ORG-0003,OBL-000087,CTL-000461,Training log,Audit & Reporting evidence package 964,2025-11-02,USR-00107,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0003/964,27,38ac1c22e024e781bbf4c6c16a351dab
EVD-0000965,ORG-0005,OBL-000574,CTL-000871,Risk assessment,Capital Adequacy evidence package 965,2025-06-11,USR-00059,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0005/965,54,36e58fe264565f062b4bac2ebce61191
EVD-0000966,ORG-0005,OBL-000574,CTL-000871,Risk assessment,Capital Adequacy evidence package 966,2026-04-16,USR-00127,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/966,92,be96fde15e145ce1ebdf22ec4712aeef
EVD-0000967,ORG-0016,OBL-000551,CTL-000850,Data retention proof,Audit & Reporting evidence package 967,2025-08-16,USR-00124,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/967,79,8b341c64cf456e15b0255c9d1ec49064
EVD-0000968,ORG-0016,OBL-000551,CTL-000850,Data retention proof,Audit & Reporting evidence package 968,2026-05-02,USR-00015,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/968,90,b9c4e06cf03e98f5a541c3cad063b694
EVD-0000969,ORG-0016,OBL-000551,CTL-000850,Data retention proof,Audit & Reporting evidence package 969,2025-03-08,USR-00015,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/969,83,c061fbe6fdf07040dbe86ff16326e05d
EVD-0000970,ORG-0018,OBL-000438,CTL-000927,Training log,Disclosure evidence package 970,2026-05-02,USR-00007,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0018/970,81,ac16521178157c5d38cac57236411faa
EVD-0000971,ORG-0018,OBL-000438,CTL-000927,Training log,Disclosure evidence package 971,2025-01-06,USR-00109,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0018/971,93,af8fedbe19dbdf4e18af7a84109661aa
EVD-0000972,ORG-0018,OBL-000438,CTL-000927,Training log,Disclosure evidence package 972,2025-06-30,USR-00137,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0018/972,6,3ada347ca885f43aa8efa36c879eae0d
EVD-0000973,ORG-0018,OBL-000439,CTL-000234,Vendor attestation,Disclosure evidence package 973,2025-02-12,USR-00095,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0018/973,89,e227d0db4f3bd372c96db1459c2f8dd9
EVD-0000974,ORG-0006,OBL-000159,CTL-000108,System report,Audit & Reporting evidence package 974,2025-12-24,USR-00074,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/974,90,d950420988f1c718d21da4bbccc6515e
EVD-0000975,ORG-0022,OBL-000517,CTL-000134,Policy document,Disclosure evidence package 975,2025-05-12,USR-00090,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/975,89,a7bb56fd8dc32c352d8ce74376ad5bc5
EVD-0000976,ORG-0022,OBL-000517,CTL-000134,Policy document,Disclosure evidence package 976,2025-07-03,USR-00090,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0022/976,29,707683fbe0fd9910143b363f28c8da4e
EVD-0000977,ORG-0022,OBL-000517,CTL-000134,Policy document,Disclosure evidence package 977,2025-03-27,USR-00021,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0022/977,54,279bce51345a4318eb6a8cf418c3b258
EVD-0000978,ORG-0013,OBL-000324,CTL-001197,Vendor attestation,Operational Resilience evidence package 978,2024-11-16,USR-00039,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0013/978,30,b38adbd80c681e2face680f09d16ce1e
EVD-0000979,ORG-0013,OBL-000324,CTL-001197,Vendor attestation,Operational Resilience evidence package 979,2026-02-13,USR-00034,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0013/979,69,a0fbd4f4a4ea52fc4f4395ae9da84172
EVD-0000980,ORG-0003,OBL-000719,CTL-001376,System report,Cybersecurity evidence package 980,2025-05-19,USR-00113,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0003/980,31,9458c1bbae4bd2b4a2bec44ce4e0cada
EVD-0000981,ORG-0003,OBL-000719,CTL-001376,System report,Cybersecurity evidence package 981,2026-01-17,USR-00117,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0003/981,25,d03f8171f56b38f6956c331a9dc6dff4
EVD-0000982,ORG-0003,OBL-000719,CTL-001376,System report,Cybersecurity evidence package 982,2026-05-27,USR-00107,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/982,87,aadb16c4016007d2c4ca6e884920fa07
EVD-0000983,ORG-0021,OBL-000280,CTL-000198,Incident record,Liquidity Risk evidence package 983,2025-09-12,USR-00143,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0021/983,0,d703458e6a7651dbd72b3c80fb0c78cb
EVD-0000984,ORG-0013,OBL-000085,CTL-000911,Policy document,Trading Risk evidence package 984,2024-12-05,USR-00039,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0013/984,0,1e8c81a556ed0b2ea8f72cee13acd1bb
EVD-0000985,ORG-0009,OBL-000114,CTL-001307,Vendor attestation,Data Privacy evidence package 985,2025-08-14,USR-00052,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0009/985,65,6bf10fb9d3f45fb8c11de14ca30ce28a
EVD-0000986,ORG-0009,OBL-000114,CTL-001307,Vendor attestation,Data Privacy evidence package 986,2026-05-17,USR-00040,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0009/986,97,78a741ffaf89dc4c3d4de2bc307e9a73
EVD-0000987,ORG-0018,OBL-000155,CTL-000088,Board minutes,Trading Risk evidence package 987,2026-06-09,USR-00007,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0018/987,78,4af1c4274afc10ec3b50dbe8ab32a7b3
EVD-0000988,ORG-0001,OBL-000671,CTL-000760,Audit sample,Incident Management evidence package 988,2025-05-07,USR-00054,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0001/988,16,0076146b3f77d45b247ff5b523f81dd4
